"success","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","subjectID","study_id","session_id","exp_id","full_screen","focus_shifts","timeout","failed_images","failed_audio","failed_video","rt","stimulus","key_press","test_part","phase","correct_responses","correct_response","t1_type","t1_image","t2_image","t1_location","lag","t2_location","trial_number","correct","t1_correct","t2_correct","task","stim"
"true","fullscreen","0","7900","0.0-0.0","5f13a4ac3263a43c3511749c","5f13a4ac3263a43c3511749c","63a36e1df1afd18b014794e9","63a38d2147e8f8af27593f09","rsvp1-task","true","0","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","13443","0.0-1.0","5f13a4ac3263a43c3511749c","5f13a4ac3263a43c3511749c","63a36e1df1afd18b014794e9","63a38d2147e8f8af27593f09","rsvp1-task","true","0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","2","220435","0.0-2.0","5f13a4ac3263a43c3511749c","5f13a4ac3263a43c3511749c","63a36e1df1afd18b014794e9","63a38d2147e8f8af27593f09","rsvp1-task","false","1","","","","","206989.80000001192","<div class='instructions'><p>You will see a series of scene images rapidly appearing on the computer screen. One of the scene images will be ROTATED, either to the left or to the right.</p><p>When the series ends, you have to respond to the question ‘Which way was the scene rotated?’</p><p>If the scene was rotated left, you will press the 1 key. If the scene was rotated right, press the 0 key. </p><p>Press any key to see an example of the task.</p></div>"," ","instructions","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","223457","0.0-3.0-0.0","5f13a4ac3263a43c3511749c","5f13a4ac3263a43c3511749c","63a36e1df1afd18b014794e9","63a38d2147e8f8af27593f09","rsvp1-task","false","0","","","","","null","<div class=""rsvp"">+</div>","null","fixation","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","223713","0.0-3.0-1.0","5f13a4ac3263a43c3511749c","5f13a4ac3263a43c3511749c","63a36e1df1afd18b014794e9","63a38d2147e8f8af27593f09","rsvp1-task","false","0","","","","","null","<div class=""rsvp"" ></div>","null","blank","","","","","","","","","","","","","","",""
"","html-keyboard-response","5","223931","0.0-3.0-2.0-0.0","5f13a4ac3263a43c3511749c","5f13a4ac3263a43c3511749c","63a36e1df1afd18b014794e9","63a38d2147e8f8af27593f09","rsvp1-task","false","0","","","","","null","
					<div style='width: 900px;'>
					<div style='float: center;'><img src=img/nontarget_distractor43.jpeg  ></img>
					</div>
					","null","","","","","","","","","","","","","","","",""
"","html-keyboard-response","6","224037","0.0-3.0-2.0-1.0","5f13a4ac3263a43c3511749c","5f13a4ac3263a43c3511749c","63a36e1df1afd18b014794e9","63a38d2147e8f8af27593f09","rsvp1-task","false","0","","","","","null","<span></span>","null","iti","","","","","","","","","","","","","","",""
"","html-keyboard-response","7","224264","0.0-3.0-2.0-0.1","5f13a4ac3263a43c3511749c","5f13a4ac3263a43c3511749c","63a36e1df1afd18b014794e9","63a38d2147e8f8af27593f09","rsvp1-task","false","0","","","","","null","
					<div style='width: 900px;'>
					<div style='float: center;'><img src=img/nontarget_distractor116.jpeg  ></img>
					</div>
					","null","","","","","","","","","","","","","","","",""
"","html-keyboard-response","8","224373","0.0-3.0-2.0-1.1","5f13a4ac3263a43c3511749c","5f13a4ac3263a43c3511749c","63a36e1df1afd18b014794e9","63a38d2147e8f8af27593f09","rsvp1-task","false","0","","","","","null","<span></span>","null","iti","","","","","","","","","","","","","","",""
"","html-keyboard-response","9","224599","0.0-3.0-2.0-0.2","5f13a4ac3263a43c3511749c","5f13a4ac3263a43c3511749c","63a36e1df1afd18b014794e9","63a38d2147e8f8af27593f09","rsvp1-task","false","0","","","","","null","
					<div style='width: 900px;'>
					<div style='float: center;'><img src=img/nontarget_distractor94.jpeg  ></img>
					</div>
					","null","","","","","","","","","","","","","","","",""
